FinInstrmIdLeg1,FinInstrmIdLeg2,Spread Token Created by Us,Security Symbol Created by Us,Security Symbol Name Created by Us,FinInstrmNmLeg1,TckrSymb1,SrsId1,XpryDt1,Converted Expiry1 Date,Month Extrated from Date1,StrkPricLeg1,OptnTpLeg1,OffclCorpActnEvtId1,FinInstrmNmLeg2,TckrSymb2,SrsId2,XpryDt2,Converted Expiry2 Date,Month Extrated from Date2,StrkPricLeg2,OptnTpLeg2,NewBrdLotQty1,MinLot1,BidIntrvl1,NewBrdLotQty2,MinLot2,BidIntrvl2,Elgblty,DelFlg,OffclCorpActnEvtId2,RefPric,DayLwPricDiffRg,DayHghPricDiffRg,OpngLowPricDiffRg,OpngHghPricDiffRg,UndrlygInstrm,Rsvd,UndrlygFinInstrmId,PartnIdr,DcmlstnPric,UnqPdctIdr,SrsId,StrtgyId,NbOfLegsInStrtgy,Mltplr,FinInstrmId,AsstTp,TckrSymb,FinInstrmTp,XpryDt,FinInstrmNm,StrkPric,Rsvd01,Rsvd02,Rsvd03,Rsvd04,Rsvd05,Rsvd06,Rsvd07,Rsvd08,Rsvd09,Rsvd10
56847,53268,1326856847,BSE-1,SP-BSE-JUN-JUL,FUTSTK,BSE,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,BSE,XX,1438439400,7/31/2025,JUL,-1,XX,375,375,10,375,375,10,1,N,0,293020,-7330,7330,-7330,7330,,,,,,,,,,,,,,,,,,,,,,,,,,,
53268,64378,1437853268,BSE-2,SP-BSE-JUL-AUG,FUTSTK,BSE,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,BSE,XX,1440858600,8/28/2025,AUG,-1,XX,375,375,10,375,375,10,1,N,0,293120,-7330,7330,-7330,7330,,,,,,,,,,,,,,,,,,,,,,,,,,,
53270,64379,1437953270,CAMS-1,SP-CAMS-JUL-AUG,FUTSTK,CAMS,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,CAMS,XX,1440858600,8/28/2025,AUG,-1,XX,150,150,10,150,150,10,1,N,0,427440,-10690,10690,-10690,10690,,,,,,,,,,,,,,,,,,,,,,,,,,,
56850,53273,1327356850,CANBK-1,SP-CANBK-JUN-JUL,FUTSTK,CANBK,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,CANBK,XX,1438439400,7/31/2025,JUL,-1,XX,6750,6750,1,6750,6750,1,1,N,0,11610,-290,290,-290,290,,,,,,,,,,,,,,,,,,,,,,,,,,,
53273,64380,1438053273,CANBK-2,SP-CANBK-JUL-AUG,FUTSTK,CANBK,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,CANBK,XX,1440858600,8/28/2025,AUG,-1,XX,6750,6750,1,6750,6750,1,1,N,0,11684,-292,292,-292,292,,,,,,,,,,,,,,,,,,,,,,,,,,,
53274,64381,1438153274,CDSL-1,SP-CDSL-JUL-AUG,FUTSTK,CDSL,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,CDSL,XX,1440858600,8/28/2025,AUG,-1,XX,475,475,10,475,475,10,1,N,0,176750,-4420,4420,-4420,4420,,,,,,,,,,,,,,,,,,,,,,,,,,,
53275,64382,1438253275,CESC-1,SP-CESC-JUL-AUG,FUTSTK,CESC,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,CESC,XX,1440858600,8/28/2025,AUG,-1,XX,3625,3625,1,3625,3625,1,1,N,0,16996,-424,424,-424,424,,,,,,,,,,,,,,,,,,,,,,,,,,,
53276,64383,1438353276,CGPOWER-1,SP-CGPOWER-JUL-AUG,FUTSTK,CGPOWER,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,CGPOWER,XX,1440858600,8/28/2025,AUG,-1,XX,850,850,5,850,850,5,1,N,0,68980,-1725,1725,-1725,1725,,,,,,,,,,,,,,,,,,,,,,,,,,,
56856,53277,1327756856,CHAMBLFERT-1,SP-CHAMBLFERT-JUN-JUL,FUTSTK,CHAMBLFERT,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,CHAMBLFERT,XX,1438439400,7/31/2025,JUL,-1,XX,950,950,5,950,950,5,1,N,0,54125,-1355,1355,-1355,1355,,,,,,,,,,,,,,,,,,,,,,,,,,,
56857,53278,1327856857,CHOLAFIN-1,SP-CHOLAFIN-JUN-JUL,FUTSTK,CHOLAFIN,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,CHOLAFIN,XX,1438439400,7/31/2025,JUL,-1,XX,625,625,10,625,625,10,1,N,0,158920,-3980,3980,-3980,3980,,,,,,,,,,,,,,,,,,,,,,,,,,,
53278,64387,1438753278,CHOLAFIN-2,SP-CHOLAFIN-JUL-AUG,FUTSTK,CHOLAFIN,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,CHOLAFIN,XX,1440858600,8/28/2025,AUG,-1,XX,625,625,10,625,625,10,1,N,0,158940,-3980,3980,-3980,3980,,,,,,,,,,,,,,,,,,,,,,,,,,,
53279,64388,1438853279,CIPLA-1,SP-CIPLA-JUL-AUG,FUTSTK,CIPLA,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,CIPLA,XX,1440858600,8/28/2025,AUG,-1,XX,375,375,10,375,375,10,1,N,0,150110,-3760,3760,-3760,3760,,,,,,,,,,,,,,,,,,,,,,,,,,,
53280,64390,1439053280,COALINDIA-1,SP-COALINDIA-JUL-AUG,FUTSTK,COALINDIA,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,COALINDIA,XX,1440858600,8/28/2025,AUG,-1,XX,1350,1350,5,1350,1350,5,1,N,0,40270,-1010,1010,-1010,1010,,,,,,,,,,,,,,,,,,,,,,,,,,,
56860,53281,1328156860,COFORGE-1,SP-COFORGE-JUN-JUL,FUTSTK,COFORGE,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,COFORGE,XX,1438439400,7/31/2025,JUL,-1,XX,375,375,50,375,375,50,1,N,0,178000,-4450,4450,-4450,4450,,,,,,,,,,,,,,,,,,,,,,,,,,,
53281,64391,1439153281,COFORGE-2,SP-COFORGE-JUL-AUG,FUTSTK,COFORGE,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,COFORGE,XX,1440858600,8/28/2025,AUG,-1,XX,375,375,50,375,375,50,1,N,0,178500,-4500,4500,-4500,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,
53284,64392,1439253284,COLPAL-1,SP-COLPAL-JUL-AUG,FUTSTK,COLPAL,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,COLPAL,XX,1440858600,8/28/2025,AUG,-1,XX,225,225,10,225,225,10,1,N,0,245340,-6140,6140,-6140,6140,,,,,,,,,,,,,,,,,,,,,,,,,,,
56862,53289,1328956862,CONCOR-1,SP-CONCOR-JUN-JUL,FUTSTK,CONCOR,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,CONCOR,XX,1438439400,7/31/2025,JUL,-1,XX,1000,1000,5,1000,1000,5,1,N,0,81130,-2030,2030,-2030,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,
53289,64393,1439353289,CONCOR-2,SP-CONCOR-JUL-AUG,FUTSTK,CONCOR,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,CONCOR,XX,1440858600,8/28/2025,AUG,-1,XX,1000,1000,5,1000,1000,5,1,N,0,81540,-2040,2040,-2040,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,
56863,53290,1329056863,CROMPTON-1,SP-CROMPTON-JUN-JUL,FUTSTK,CROMPTON,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,CROMPTON,XX,1438439400,7/31/2025,JUL,-1,XX,1800,1800,5,1800,1800,5,1,N,0,35260,-885,885,-885,885,,,,,,,,,,,,,,,,,,,,,,,,,,,
53290,64394,1439453290,CROMPTON-2,SP-CROMPTON-JUL-AUG,FUTSTK,CROMPTON,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,CROMPTON,XX,1440858600,8/28/2025,AUG,-1,XX,1800,1800,5,1800,1800,5,1,N,0,35205,-880,880,-880,880,,,,,,,,,,,,,,,,,,,,,,,,,,,
53291,64395,1439553291,CUMMINSIND-1,SP-CUMMINSIND-JUL-AUG,FUTSTK,CUMMINSIND,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,CUMMINSIND,XX,1440858600,8/28/2025,AUG,-1,XX,200,200,10,200,200,10,1,N,0,338560,-8470,8470,-8470,8470,,,,,,,,,,,,,,,,,,,,,,,,,,,
53292,64396,1439653292,CYIENT-1,SP-CYIENT-JUL-AUG,FUTSTK,CYIENT,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,CYIENT,XX,1440858600,8/28/2025,AUG,-1,XX,425,425,10,425,425,10,1,N,0,132550,-3320,3320,-3320,3320,,,,,,,,,,,,,,,,,,,,,,,,,,,
56900,53293,1329356900,DABUR-1,SP-DABUR-JUN-JUL,FUTSTK,DABUR,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,DABUR,XX,1438439400,7/31/2025,JUL,-1,XX,1250,1250,5,1250,1250,5,1,N,0,48395,-1210,1210,-1210,1210,,,,,,,,,,,,,,,,,,,,,,,,,,,
53293,64397,1439753293,DABUR-2,SP-DABUR-JUL-AUG,FUTSTK,DABUR,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,DABUR,XX,1440858600,8/28/2025,AUG,-1,XX,1250,1250,5,1250,1250,5,1,N,0,48185,-1205,1205,-1205,1205,,,,,,,,,,,,,,,,,,,,,,,,,,,
53294,64398,1439853294,DALBHARAT-1,SP-DALBHARAT-JUL-AUG,FUTSTK,DALBHARAT,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,DALBHARAT,XX,1440858600,8/28/2025,AUG,-1,XX,325,325,10,325,325,10,1,N,0,212380,-5310,5310,-5310,5310,,,,,,,,,,,,,,,,,,,,,,,,,,,
53295,64399,1439953295,DELHIVERY-1,SP-DELHIVERY-JUL-AUG,FUTSTK,DELHIVERY,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,DELHIVERY,XX,1440858600,8/28/2025,AUG,-1,XX,2075,2075,5,2075,2075,5,1,N,0,36875,-925,925,-925,925,,,,,,,,,,,,,,,,,,,,,,,,,,,
56905,53296,1329656905,DIVISLAB-1,SP-DIVISLAB-JUN-JUL,FUTSTK,DIVISLAB,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,DIVISLAB,XX,1438439400,7/31/2025,JUL,-1,XX,100,100,50,100,100,50,1,N,0,658200,-16500,16500,-16500,16500,,,,,,,,,,,,,,,,,,,,,,,,,,,
53296,64400,1440053296,DIVISLAB-2,SP-DIVISLAB-JUL-AUG,FUTSTK,DIVISLAB,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,DIVISLAB,XX,1440858600,8/28/2025,AUG,-1,XX,100,100,50,100,100,50,1,N,0,659700,-16500,16500,-16500,16500,,,,,,,,,,,,,,,,,,,,,,,,,,,
56906,53297,1329756906,DIXON-1,SP-DIXON-JUN-JUL,FUTSTK,DIXON,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,DIXON,XX,1438439400,7/31/2025,JUL,-1,XX,50,50,100,50,50,100,1,N,0,1492500,-37400,37400,-37400,37400,,,,,,,,,,,,,,,,,,,,,,,,,,,
53297,64401,1440153297,DIXON-2,SP-DIXON-JUL-AUG,FUTSTK,DIXON,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,DIXON,XX,1440858600,8/28/2025,AUG,-1,XX,50,50,100,50,50,100,1,N,0,1500000,-37500,37500,-37500,37500,,,,,,,,,,,,,,,,,,,,,,,,,,,
56907,53298,1329856907,DLF-1,SP-DLF-JUN-JUL,FUTSTK,DLF,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,DLF,XX,1438439400,7/31/2025,JUL,-1,XX,825,825,5,825,825,5,1,N,0,88260,-2210,2210,-2210,2210,,,,,,,,,,,,,,,,,,,,,,,,,,,
53298,64402,1440253298,DLF-2,SP-DLF-JUL-AUG,FUTSTK,DLF,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,DLF,XX,1440858600,8/28/2025,AUG,-1,XX,825,825,5,825,825,5,1,N,0,88240,-2210,2210,-2210,2210,,,,,,,,,,,,,,,,,,,,,,,,,,,
56908,53299,1329956908,DMART-1,SP-DMART-JUN-JUL,FUTSTK,DMART,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,DMART,XX,1438439400,7/31/2025,JUL,-1,XX,150,150,10,150,150,10,1,N,0,422320,-10560,10560,-10560,10560,,,,,,,,,,,,,,,,,,,,,,,,,,,
53299,64403,1440353299,DMART-2,SP-DMART-JUL-AUG,FUTSTK,DMART,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,DMART,XX,1440858600,8/28/2025,AUG,-1,XX,150,150,10,150,150,10,1,N,0,423460,-10590,10590,-10590,10590,,,,,,,,,,,,,,,,,,,,,,,,,,,
56909,53300,1330056909,DRREDDY-1,SP-DRREDDY-JUN-JUL,FUTSTK,DRREDDY,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,DRREDDY,XX,1438439400,7/31/2025,JUL,-1,XX,625,625,10,625,625,10,1,N,0,131710,-3300,3300,-3300,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,
53300,64404,1440453300,DRREDDY-2,SP-DRREDDY-JUL-AUG,FUTSTK,DRREDDY,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,DRREDDY,XX,1440858600,8/28/2025,AUG,-1,XX,625,625,10,625,625,10,1,N,0,131330,-3290,3290,-3290,3290,,,,,,,,,,,,,,,,,,,,,,,,,,,
56910,53301,1330156910,EICHERMOT-1,SP-EICHERMOT-JUN-JUL,FUTSTK,EICHERMOT,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,EICHERMOT,XX,1438439400,7/31/2025,JUL,-1,XX,175,175,50,175,175,50,1,N,0,541750,-13550,13550,-13550,13550,,,,,,,,,,,,,,,,,,,,,,,,,,,
53301,64405,1440553301,EICHERMOT-2,SP-EICHERMOT-JUL-AUG,FUTSTK,EICHERMOT,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,EICHERMOT,XX,1440858600,8/28/2025,AUG,-1,XX,175,175,50,175,175,50,1,N,0,544500,-13650,13650,-13650,13650,,,,,,,,,,,,,,,,,,,,,,,,,,,
53302,64407,1440753302,ETERNAL-1,SP-ETERNAL-JUL-AUG,FUTSTK,ETERNAL,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,ETERNAL,XX,1440858600,8/28/2025,AUG,-1,XX,2425,2425,1,2425,2425,1,1,N,0,26391,-659,659,-659,659,,,,,,,,,,,,,,,,,,,,,,,,,,,
56911,53303,1330356911,EXIDEIND-1,SP-EXIDEIND-JUN-JUL,FUTSTK,EXIDEIND,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,EXIDEIND,XX,1438439400,7/31/2025,JUL,-1,XX,1800,1800,5,1800,1800,5,1,N,0,39455,-990,990,-990,990,,,,,,,,,,,,,,,,,,,,,,,,,,,
53303,64409,1440953303,EXIDEIND-2,SP-EXIDEIND-JUL-AUG,FUTSTK,EXIDEIND,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,EXIDEIND,XX,1440858600,8/28/2025,AUG,-1,XX,1800,1800,5,1800,1800,5,1,N,0,39520,-990,990,-990,990,,,,,,,,,,,,,,,,,,,,,,,,,,,
56918,53304,1330456918,FEDERALBNK-1,SP-FEDERALBNK-JUN-JUL,FUTSTK,FEDERALBNK,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,FEDERALBNK,XX,1438439400,7/31/2025,JUL,-1,XX,5000,5000,1,5000,5000,1,1,N,0,20877,-521,521,-521,521,,,,,,,,,,,,,,,,,,,,,,,,,,,
53304,64410,1441053304,FEDERALBNK-2,SP-FEDERALBNK-JUL-AUG,FUTSTK,FEDERALBNK,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,FEDERALBNK,XX,1440858600,8/28/2025,AUG,-1,XX,5000,5000,1,5000,5000,1,1,N,0,20963,-524,524,-524,524,,,,,,,,,,,,,,,,,,,,,,,,,,,
56783,64101,1410156783,FINNIFTY-1,SP-FINNIFTY-JUN-AUG,FUTIDX,FINNIFTY,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTIDX,FINNIFTY,XX,1440858600,8/28/2025,AUG,-1,XX,65,65,10,65,65,10,1,N,0,2695910,-53920,53920,-53920,53920,,,,,,,,,,,,,,,,,,,,,,,,,,,
56783,53214,1321456783,FINNIFTY-2,SP-FINNIFTY-JUN-JUL,FUTIDX,FINNIFTY,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTIDX,FINNIFTY,XX,1438439400,7/31/2025,JUL,-1,XX,65,65,10,65,65,10,1,N,0,2695910,-53920,53920,-53920,53920,,,,,,,,,,,,,,,,,,,,,,,,,,,
53214,64101,1410153214,FINNIFTY-3,SP-FINNIFTY-JUL-AUG,FUTIDX,FINNIFTY,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTIDX,FINNIFTY,XX,1440858600,8/28/2025,AUG,-1,XX,65,65,10,65,65,10,1,N,0,2702980,-54060,54060,-54060,54060,,,,,,,,,,,,,,,,,,,,,,,,,,,
64411,64412,1441264411,FORTIS-1,SP-FORTIS-JUN-JUL,FUTSTK,FORTIS,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,FORTIS,XX,1438439400,7/31/2025,JUL,-1,XX,775,775,5,775,775,5,1,N,0,76730,-1920,1920,-1920,1920,,,,,,,,,,,,,,,,,,,,,,,,,,,
64412,64413,1441364412,FORTIS-2,SP-FORTIS-JUL-AUG,FUTSTK,FORTIS,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,FORTIS,XX,1440858600,8/28/2025,AUG,-1,XX,775,775,5,775,775,5,1,N,0,77060,-1930,1930,-1930,1930,,,,,,,,,,,,,,,,,,,,,,,,,,,
53305,64414,1441453305,GAIL-1,SP-GAIL-JUL-AUG,FUTSTK,GAIL,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,GAIL,XX,1440858600,8/28/2025,AUG,-1,XX,3150,3150,1,3150,3150,1,1,N,0,19311,-482,482,-482,482,,,,,,,,,,,,,,,,,,,,,,,,,,,
53306,64415,1441553306,GLENMARK-1,SP-GLENMARK-JUL-AUG,FUTSTK,GLENMARK,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,GLENMARK,XX,1440858600,8/28/2025,AUG,-1,XX,375,375,10,375,375,10,1,N,0,160750,-4020,4020,-4020,4020,,,,,,,,,,,,,,,,,,,,,,,,,,,
53307,64416,1441653307,GMRAIRPORT-1,SP-GMRAIRPORT-JUL-AUG,FUTSTK,GMRAIRPORT,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,GMRAIRPORT,XX,1440858600,8/28/2025,AUG,-1,XX,6975,6975,1,6975,6975,1,1,N,0,8716,-217,217,-217,217,,,,,,,,,,,,,,,,,,,,,,,,,,,
56928,53308,1330856928,GODREJCP-1,SP-GODREJCP-JUN-JUL,FUTSTK,GODREJCP,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,GODREJCP,XX,1438439400,7/31/2025,JUL,-1,XX,500,500,10,500,500,10,1,N,0,121660,-3050,3050,-3050,3050,,,,,,,,,,,,,,,,,,,,,,,,,,,
53308,64417,1441753308,GODREJCP-2,SP-GODREJCP-JUL-AUG,FUTSTK,GODREJCP,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,GODREJCP,XX,1440858600,8/28/2025,AUG,-1,XX,500,500,10,500,500,10,1,N,0,122440,-3070,3070,-3070,3070,,,,,,,,,,,,,,,,,,,,,,,,,,,
53309,64418,1441853309,GODREJPROP-1,SP-GODREJPROP-JUL-AUG,FUTSTK,GODREJPROP,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,GODREJPROP,XX,1440858600,8/28/2025,AUG,-1,XX,275,275,10,275,275,10,1,N,0,249140,-6230,6230,-6230,6230,,,,,,,,,,,,,,,,,,,,,,,,,,,
53310,64419,1441953310,GRANULES-1,SP-GRANULES-JUL-AUG,FUTSTK,GRANULES,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,GRANULES,XX,1440858600,8/28/2025,AUG,-1,XX,1075,1075,5,1075,1075,5,1,N,0,53415,-1335,1335,-1335,1335,,,,,,,,,,,,,,,,,,,,,,,,,,,
56931,53311,1331156931,GRASIM-1,SP-GRASIM-JUN-JUL,FUTSTK,GRASIM,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,GRASIM,XX,1438439400,7/31/2025,JUL,-1,XX,250,250,10,250,250,10,1,N,0,258350,-6460,6460,-6460,6460,,,,,,,,,,,,,,,,,,,,,,,,,,,
53311,64420,1442053311,GRASIM-2,SP-GRASIM-JUL-AUG,FUTSTK,GRASIM,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,GRASIM,XX,1440858600,8/28/2025,AUG,-1,XX,250,250,10,250,250,10,1,N,0,260010,-6500,6500,-6500,6500,,,,,,,,,,,,,,,,,,,,,,,,,,,
56932,53312,1331256932,HAL-1,SP-HAL-JUN-JUL,FUTSTK,HAL,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,HAL,XX,1438439400,7/31/2025,JUL,-1,XX,150,150,10,150,150,10,1,N,0,500060,-12510,12510,-12510,12510,,,,,,,,,,,,,,,,,,,,,,,,,,,
53312,64421,1442153312,HAL-2,SP-HAL-JUL-AUG,FUTSTK,HAL,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,HAL,XX,1440858600,8/28/2025,AUG,-1,XX,150,150,10,150,150,10,1,N,0,503260,-12590,12590,-12590,12590,,,,,,,,,,,,,,,,,,,,,,,,,,,
56933,53313,1331356933,HAVELLS-1,SP-HAVELLS-JUN-JUL,FUTSTK,HAVELLS,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,HAVELLS,XX,1438439400,7/31/2025,JUL,-1,XX,500,500,10,500,500,10,1,N,0,152640,-3820,3820,-3820,3820,,,,,,,,,,,,,,,,,,,,,,,,,,,
53313,64422,1442253313,HAVELLS-2,SP-HAVELLS-JUL-AUG,FUTSTK,HAVELLS,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,HAVELLS,XX,1440858600,8/28/2025,AUG,-1,XX,500,500,10,500,500,10,1,N,0,153330,-3840,3840,-3840,3840,,,,,,,,,,,,,,,,,,,,,,,,,,,
56940,53314,1331456940,HCLTECH-1,SP-HCLTECH-JUN-JUL,FUTSTK,HCLTECH,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,HCLTECH,XX,1438439400,7/31/2025,JUL,-1,XX,350,350,10,350,350,10,1,N,0,164170,-4110,4110,-4110,4110,,,,,,,,,,,,,,,,,,,,,,,,,,,
53314,64423,1442353314,HCLTECH-2,SP-HCLTECH-JUL-AUG,FUTSTK,HCLTECH,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,HCLTECH,XX,1440858600,8/28/2025,AUG,-1,XX,350,350,10,350,350,10,1,N,0,164070,-4110,4110,-4110,4110,,,,,,,,,,,,,,,,,,,,,,,,,,,
56941,53315,1331556941,HDFCAMC-1,SP-HDFCAMC-JUN-JUL,FUTSTK,HDFCAMC,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,HDFCAMC,XX,1438439400,7/31/2025,JUL,-1,XX,150,150,10,150,150,10,1,N,0,503490,-12590,12590,-12590,12590,,,,,,,,,,,,,,,,,,,,,,,,,,,
53315,64424,1442453315,HDFCAMC-2,SP-HDFCAMC-JUL-AUG,FUTSTK,HDFCAMC,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,HDFCAMC,XX,1440858600,8/28/2025,AUG,-1,XX,150,150,10,150,150,10,1,N,0,503960,-12600,12600,-12600,12600,,,,,,,,,,,,,,,,,,,,,,,,,,,
56946,53316,1331656946,HDFCBANK-1,SP-HDFCBANK-JUN-JUL,FUTSTK,HDFCBANK,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,HDFCBANK,XX,1438439400,7/31/2025,JUL,-1,XX,550,550,10,550,550,10,1,N,0,198760,-4970,4970,-4970,4970,,,,,,,,,,,,,,,,,,,,,,,,,,,
53316,64425,1442553316,HDFCBANK-2,SP-HDFCBANK-JUL-AUG,FUTSTK,HDFCBANK,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,HDFCBANK,XX,1440858600,8/28/2025,AUG,-1,XX,550,550,10,550,550,10,1,N,0,197860,-4950,4950,-4950,4950,,,,,,,,,,,,,,,,,,,,,,,,,,,
56947,53317,1331756947,HDFCLIFE-1,SP-HDFCLIFE-JUN-JUL,FUTSTK,HDFCLIFE,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,HDFCLIFE,XX,1438439400,7/31/2025,JUL,-1,XX,1100,1100,5,1100,1100,5,1,N,0,75475,-1890,1890,-1890,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,
53317,64426,1442653317,HDFCLIFE-2,SP-HDFCLIFE-JUL-AUG,FUTSTK,HDFCLIFE,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,HDFCLIFE,XX,1440858600,8/28/2025,AUG,-1,XX,1100,1100,5,1100,1100,5,1,N,0,75990,-1900,1900,-1900,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,
56952,53318,1331856952,HEROMOTOCO-1,SP-HEROMOTOCO-JUN-JUL,FUTSTK,HEROMOTOCO,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,HEROMOTOCO,XX,1438439400,7/31/2025,JUL,-1,XX,150,150,10,150,150,10,1,N,0,427440,-10690,10690,-10690,10690,,,,,,,,,,,,,,,,,,,,,,,,,,,
53318,64427,1442753318,HEROMOTOCO-2,SP-HEROMOTOCO-JUL-AUG,FUTSTK,HEROMOTOCO,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,HEROMOTOCO,XX,1440858600,8/28/2025,AUG,-1,XX,150,150,10,150,150,10,1,N,0,423700,-10600,10600,-10600,10600,,,,,,,,,,,,,,,,,,,,,,,,,,,
53319,64428,1442853319,HFCL-1,SP-HFCL-JUL-AUG,FUTSTK,HFCL,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,HFCL,XX,1440858600,8/28/2025,AUG,-1,XX,6450,6450,1,6450,6450,1,1,N,0,9247,-231,231,-231,231,,,,,,,,,,,,,,,,,,,,,,,,,,,
56954,53321,1332156954,HINDALCO-1,SP-HINDALCO-JUN-JUL,FUTSTK,HINDALCO,XX,1435415400,6/26/2025,JUN,-1,XX,0,FUTSTK,HINDALCO,XX,1438439400,7/31/2025,JUL,-1,XX,1400,1400,5,1400,1400,5,1,N,0,65190,-1630,1630,-1630,1630,,,,,,,,,,,,,,,,,,,,,,,,,,,
53321,64429,1442953321,HINDALCO-2,SP-HINDALCO-JUL-AUG,FUTSTK,HINDALCO,XX,1438439400,7/31/2025,JUL,-1,XX,0,FUTSTK,HINDALCO,XX,1440858600,8/28/2025,AUG,-1,XX,1400,1400,5,1400,1400,5,1,N,0,65565,-1640,1640,-1640,1640,,,,,,,,,,,,,,,,,,,,,,,,,,,
